date (:DateTime),GPP (μmol / m^2 / s),Tair (K),RH,Pressure (kPa),wind_speed (m / s),SWdn (W / m^2),SWup (W / m^2),LWdn (W / m^2),LWup (W / m^2)
2015-04-21T20:45:00,5.473,278.33,0.8482999999999999,86.85,6.11,0,0,276.23,338.53
2015-04-21T21:15:00,7.472,277.4,0.8876999999999999,86.88,5.14,0,0,273.8,333.9
2015-04-21T21:45:00,7.898,276.89,0.8906999999999999,86.89,5.47,0,0,263.33,330.37
2015-04-21T22:15:00,5.763,276.19,0.8806999999999999,86.91,6.17,0,0,258.13,325.5
2015-04-21T22:45:00,4.365,275.78,0.8547,86.97,3.96,0,0,259.73,325.13
2015-04-21T23:15:00,2.595,275.49,0.836,87,2.71,0,0,278.9,324.83
2015-04-21T23:45:00,2.595,275.04,0.8347,87.01,2.48,0,0,268.2,322.63
2015-04-22T00:15:00,2.385,274.98,0.7818999999999999,87,3.83,0,0,246.73,321.43
2015-04-22T00:45:00,2.511,274.59,0.7271,87,2.51,0,0,236.9,318.63
2015-04-22T01:15:00,2.769,274.35,0.6548,87.02,3,0,0,237.6,317.1
2015-04-22T01:45:00,3.993,273.92,0.6783,87.03,3.38,0,0,227.8,313.27
2015-04-22T02:15:00,4.273,273.22,0.7117,87.03,1.8,0,0,234.23,310.93
2015-04-22T02:45:00,1.437,272.97,0.6786,87.04,1.25,0,0,227.27,309.8
2015-04-22T03:15:00,1.897,272.7,0.6246,87.04,1.99,0,0,224.47,308.1
2015-04-22T03:45:00,2.278,272.04,0.6445000000000001,87.05,2.33,0,0,216.33,305.43
2015-04-22T04:15:00,0.756,271.94,0.6243,87.06,1.38,0,0,211.2,301.63
2015-04-22T04:45:00,1.135,271.57,0.629,87.07,1.66,0,0,208.73,298.93
2015-04-22T05:15:00,0.928,271.25,0.6459999999999999,87.1,1.12,5.1003,1.8503,204.63,297.33
2015-04-22T05:45:00,-1.029,271.05,0.6514,87.12,1.74,60.043,15.183,201.2,296.8
2015-04-22T06:15:00,-3.043,271.61,0.6182,87.13,1.72,144.83,26.69,199.57,301.5
2015-04-22T06:45:00,-4.907,272.56,0.5733,87.13,1.28,264.9,38.01,200.17,309
2015-04-22T07:15:00,-5.538,273.54,0.5354,87.17,1.51,370.9,45.31,203.9,316.43
2015-04-22T07:45:00,-11.767,274.63,0.5167,87.18,1.18,474.77,53.717,206.1,324.4
2015-04-22T08:15:00,-11.555,275.65,0.48479999999999995,87.19,1.22,575.37,62.057,210.9,332.13
2015-04-22T08:45:00,-14.601,276.43,0.46380000000000005,87.2,1.08,667.43,73.833,215.7,339.83
2015-04-22T09:15:00,-17.713,277.48,0.43829999999999997,87.18,1.23,747.6,81.733,218.57,346.3
2015-04-22T09:45:00,-11.541,278.45,0.3962,87.18,1.58,815.47,82.267,223.27,354.4
2015-04-22T10:15:00,-9.647,279.2,0.3615,87.17,2.01,870.33,83.767,226.03,361.27
2015-04-22T10:45:00,-12.874,279.96,0.3346,87.14,1.99,909.67,82.933,229.97,366.77
2015-04-22T11:15:00,-11.142,280.78,0.3118,87.12,2.6,939,84.133,233.03,372.97
2015-04-22T11:45:00,-11.886,281.63,0.2846,87.11,2.8,954.33,85.767,234.67,378.27
2015-04-22T12:15:00,-13.869,282.26,0.2511,87.1,2.75,948.33,84.433,236.47,382.23
2015-04-22T12:45:00,-9.803,282.43,0.2561,87.11,3.06,931,83.1,238.33,382.3
2015-04-22T13:15:00,-12.305,283.05,0.2465,87.09,3.33,899.33,82.033,238.83,382.97
2015-04-22T13:45:00,-12.919,283.31,0.2323,87.05,3.47,829.77,76.357,242.77,383.4
2015-04-22T14:15:00,-9.648,284.03,0.2419,87,2.75,797,75.86,247.5,385.43
2015-04-22T14:45:00,-8.445,284.37,0.2462,86.97,2.83,716.37,70.367,248.5,385.9
2015-04-22T15:15:00,-8.877,283.77,0.2503,86.97,2.78,631.43,64.467,246.97,381.03
2015-04-22T15:45:00,-7.091,283.64,0.23309999999999997,86.97,2.44,542.27,57.74,244.5,376.5
2015-04-22T16:15:00,-5.761,283.49,0.2339,86.93,2.2,431.8,51.427,242.87,373.07
2015-04-22T16:45:00,-10.84,283.33,0.2401,86.91,2.01,224.03,42.537,241.97,367.4
2015-04-22T17:15:00,-8.561,283.12,0.2775,86.9,2.78,171.5,36.54,243.53,363.83
2015-04-22T17:45:00,-3.087,282.41,0.3318,86.9,2.54,111.14,30.597,243.53,358.2
2015-04-22T18:15:00,0.477,281.51,0.38539999999999996,86.89,2.51,74.583,17.537,240.83,351.73
2015-04-22T18:45:00,4.314,280.24,0.4578,86.89,2.61,15.99,4.7653,233.6,344.03
2015-04-22T19:15:00,5.273,278.92,0.5463,86.9,3.79,0,0,230.2,337.87
2015-04-22T19:45:00,4.976,277.96,0.6018,86.9,3.76,0,0,229.37,333.3
2015-04-22T20:15:00,4.597,277.61,0.6183,86.9,4.99,0,0,231.83,330.97
2015-04-22T20:45:00,5.22,277.3,0.6335000000000001,86.91,5.75,0,0,230.83,328.7
2015-04-22T21:15:00,5.471,276.41,0.6840999999999999,86.92,4.78,0,0,229.7,324.87
2015-04-22T21:45:00,2.557,275.74,0.7168000000000001,86.92,4.3,0,0,229.77,322.73
2015-04-22T22:15:00,3.275,275.5,0.7278,86.88,4.65,0,0,231,321.43
2015-04-22T22:45:00,2.068,275.54,0.7267,86.88,5.08,0,0,233.5,322.07
2015-04-22T23:15:00,2.501,275.35,0.7391,86.88,5.24,0,0,244.97,322.23
2015-04-22T23:45:00,2.673,275.74,0.703,86.88,5.47,0,0,247.6,323.43
2015-04-23T00:15:00,1.816,275.8,0.6995999999999999,86.88,5.26,0,0,235.1,323.4
2015-04-23T00:45:00,2.198,275.32,0.7193,86.86,4.08,0,0,243.2,321.3
2015-04-23T01:15:00,4.076,275.11,0.7198,86.83,4.13,0,0,257.7,321.07
2015-04-23T01:45:00,2.677,275.21,0.7004,86.82,3.6,0,0,267.5,321.37
2015-04-23T02:15:00,3.611,275.12,0.7045,86.78,3.78,0,0,253.47,319.57
2015-04-23T02:45:00,3.366,275.02,0.7172,86.76,4.26,0,0,250.03,319
2015-04-23T03:15:00,2.819,275.22,0.6835,86.74,4.72,0,0,267.47,322.23
2015-04-23T03:45:00,2.27,275.39,0.6218,86.7,5.09,0,0,266.53,323.13
2015-04-23T04:15:00,4.927,275.46,0.5870000000000001,86.66,6.45,0,0,271.07,323.13
2015-04-23T04:45:00,2.739,275.49,0.5628,86.66,5.62,0,0,277.43,323.27
2015-04-23T05:15:00,1.841,275.6,0.5311,86.67,3.93,0,0,288.27,324.9
2015-04-23T05:45:00,0.761,275.87,0.4866,86.67,3.23,44.42,6.504,268.77,325.13
2015-04-23T06:15:00,-1.845,276.06,0.478,86.66,4.93,105.39,14.177,269.93,327.4
2015-04-23T06:45:00,-6.077,276.32,0.45270000000000005,86.65,5.08,139.8,16.84,265.47,329.4
2015-04-23T07:15:00,-8.757,276.45,0.4926,86.65,4.6,238.77,27.14,273.5,332.93
2015-04-23T07:45:00,-12.023,276.78,0.4656,86.63,5.54,272.87,30.21,268.1,335.27
2015-04-23T08:15:00,-13.552,277.73,0.4018,86.61,5.62,485.23,53.36,272.8,343.17
2015-04-23T08:45:00,-6.9,278.08,0.32189999999999996,86.61,6.86,257.47,27.403,292.93,342.5
2015-04-23T09:15:00,-10.421,277.82,0.3328,86.59,6.96,338,35.357,285.13,342.87
2015-04-23T09:45:00,-11.483,277.24,0.4432,86.58,6.12,356.17,36.09,291.5,342.07
2015-04-23T10:15:00,-10.195,277.37,0.5121,86.58,5.42,431.07,42.863,290.6,344.77
2015-04-23T10:45:00,-11.74,277.01,0.6197,86.57,5.62,379.67,37.343,312.2,343.17
2015-04-23T11:15:00,-12.631,276.44,0.7121,86.56,5.69,383.2,37.217,306.27,341
2015-04-23T11:45:00,-13.522,276.33,0.7569,86.55,4.64,366.77,36.157,313.3,340
2015-04-23T12:15:00,-14.414,276.97,0.7514,86.53,5.94,540.85,53.195,311.15,346.35
2015-04-23T13:15:00,-15.372,277.8,0.6986,86.52,7.55,711.63,69.213,291.83,346.47
2015-04-23T13:45:00,-15.439,277.49,0.7275,86.49,6.78,419.07,41.587,311.8,347
2015-04-23T14:15:00,-13.12,277.2,0.7478,86.46,7.19,410.43,41.47,303.47,343.3
2015-04-23T14:45:00,-18.941,277.14,0.7551000000000001,86.45,6.29,479.3,47.957,296.8,342.8
2015-04-23T15:15:00,-15.038,277.49,0.7555,86.44,6.22,374.87,39.053,290.4,344
2015-04-23T15:45:00,-12.605,278.03,0.7423000000000001,86.4,6,346.9,36.863,288.4,346.3
2015-04-23T16:15:00,-14.033,277.87,0.763,86.38,6.06,302.4,32.557,283.2,344.5
2015-04-23T16:45:00,-10.047,277.68,0.7775,86.35,6.32,221.37,27.34,280.3,341.93
2015-04-23T17:15:00,-3.499,277.6,0.789,86.34,6.64,189.77,24.917,285.73,340.33
2015-04-23T17:45:00,2.725,276.96,0.8370000000000001,86.34,6.86,149.4,18.9,284,334.9
2015-04-23T18:15:00,2.633,276.54,0.846,86.35,6.73,64,6.7907,284.17,331.6
2015-04-23T18:45:00,7.519,276.07,0.848,86.34,5.57,14.727,1.4503,264.37,327.47
2015-04-23T19:15:00,6.948,275.83,0.8290000000000001,86.34,5.98,0,0,271.87,325.67
2015-04-23T19:45:00,6.376,275.52,0.7914,86.36,6.15,0,0,278.67,325.13
2015-04-23T20:15:00,9.33,275.07,0.7981999999999999,86.35,5.68,0,0,265.17,322.27
2015-04-23T20:45:00,13.958,274.87,0.8083,86.36,5.81,0,0,275.93,321.5
2015-04-23T21:15:00,3.481,274.65,0.8014,86.35,5.23,0,0,273.6,320.27
2015-04-23T21:45:00,3.981,274.66,0.7877,86.36,5.5,0,0,305.5,322.37
2015-04-23T22:15:00,4.481,274.61,0.7556,86.34,6.6,0,0,267.23,320.73
2015-04-23T22:45:00,3.048,274.56,0.752,86.27,8.72,0,0,240.57,319.03
2015-04-23T23:15:00,1.969,274.45,0.7895,86.19,9.66,0,0,235.2,318.53
2015-04-23T23:45:00,3.314,274.3,0.7908,86.17,9.33,0,0,240.87,318.3
2015-04-24T00:15:00,3.689,274.09,0.7756000000000001,86.19,8.98,0,0,258.23,317.63
2015-04-24T00:45:00,2.79,273.86,0.7786,86.19,9.23,0,0,264.5,317.47
2015-04-24T01:15:00,2.902,273.5,0.7903,86.19,9.36,0,0,266.93,315.67
2015-04-24T01:45:00,3.298,273.1,0.7676999999999999,86.18,9.81,0,0,266.33,314.2
2015-04-24T02:15:00,2.31,273.09,0.7521,86.21,9.05,0,0,266.4,314.13
2015-04-24T02:45:00,1.773,273.14,0.7422,86.23,8.46,0,0,263.8,314
2015-04-24T03:15:00,3.07,273.13,0.7297,86.25,7.09,0,0,257.27,313.73
2015-04-24T03:45:00,2.65,273.08,0.7047,86.23,8.95,0,0,251.27,311.87
2015-04-24T04:15:00,1.985,272.84,0.6916,86.2,9.15,0,0,254.8,311.23
2015-04-24T04:45:00,1.245,272.86,0.6465000000000001,86.23,7.67,0,0,262.5,312.77
2015-04-24T05:15:00,1.543,272.49,0.6884999999999999,86.26,6.99,0,0,264.17,311.03
2015-04-24T05:45:00,1.919,272.4,0.7165,86.29,5.71,7.9533,1.417,264.63,310.83
2015-04-24T06:15:00,1.624,272.36,0.7554000000000001,86.34,3.6,21.73,3.5083,265.5,310.93
2015-04-24T06:45:00,-0.826,272.73,0.7443000000000001,86.35,4.47,41.853,5.732,266.43,312.97
2015-04-24T07:15:00,-3.455,273.01,0.7278,86.33,7.27,81.31,9.8033,266.27,314.87
2015-04-24T07:45:00,-6.991,273.08,0.7472,86.36,5.81,133.63,15.303,267.93,316.93
2015-04-24T08:15:00,-9.273,273.48,0.7343000000000001,86.38,5.94,206.57,22.98,269.03,320.3
2015-04-24T08:45:00,-10.354,273.88,0.7042,86.39,6.84,239.7,26.45,270.63,323.13
2015-04-24T09:15:00,-11.815,273.93,0.7288,86.42,6.62,285.47,31.047,274.6,324.5
2015-04-24T09:45:00,-14.004,274.42,0.7123,86.43,7.01,398.1,42.163,276.03,328.93
2015-04-24T10:15:00,-16.221,274.92,0.6951,86.46,6.35,432.83,45.323,287.5,332.57
2015-04-24T10:45:00,-14.68,275.37,0.6788,86.47,6.03,592.4,60.73,272.63,337.03
2015-04-24T11:15:00,-20.627,276.05,0.6517000000000001,86.47,6.68,766.27,76.72,266.57,344.33
2015-04-24T11:45:00,-16.119,275.74,0.6717,86.47,7.37,551.77,57.27,269.1,339.07
2015-04-24T12:15:00,-17.716,276.58,0.6281,86.45,6.73,749.63,75.09,265,346.6
2015-04-24T12:45:00,-20.726,276.76,0.6215999999999999,86.46,6.94,698.23,69.94,268.8,347.5
2015-04-24T13:15:00,-15.792,277.02,0.6057,86.45,6.15,655.5,66.377,269.23,347.87
2015-04-24T13:45:00,-15.518,277.08,0.6082,86.44,5.63,526.73,54.567,271.57,345.6
2015-04-24T14:15:00,-15.081,277.01,0.6329,86.43,5.75,529.8,55.477,275.3,344.93
2015-04-24T14:45:00,-13.121,277.08,0.6296,86.42,5.99,469.57,49.39,272.83,344.43
2015-04-24T15:15:00,-11.273,276.76,0.6689,86.41,6.08,362.3,38.65,281.13,340.7
2015-04-24T15:45:00,-7.792,276.7,0.6605,86.42,5.36,271.3,29.683,283.97,338.63
2015-04-24T16:15:00,-8.15,276.91,0.6668999999999999,86.42,4.25,249.03,27.713,287,338.83
2015-04-24T16:45:00,-1.252,276.42,0.7106,86.43,5.15,191.47,20.74,282.03,335.03
2015-04-24T17:15:00,2.438,275.43,0.7844,86.43,6.53,108.57,13.987,258.6,326.73
2015-04-24T17:45:00,2.466,275.56,0.7879999999999999,86.43,5.78,91.783,11.932,278.97,328.13
2015-04-24T18:15:00,-3.361,274.94,0.8320000000000001,86.44,5.55,69.633,9.205,268.23,323.6
2015-04-24T18:45:00,3.817,274.54,0.812,86.45,5.53,11.865,1.204,247.07,319.9
2015-04-24T19:15:00,6.006,274.21,0.8107,86.46,4.7,0,0,260.87,318.13
2015-04-24T19:45:00,3.066,273.93,0.8482999999999999,86.47,6.04,0,0,255.3,316.57
2015-04-24T20:15:00,5.713,273.72,0.8370000000000001,86.49,4.24,0,0,253.63,315.23
2015-04-24T20:45:00,4.992,274.02,0.8153,86.47,5.55,0,0,262.93,316.47
2015-04-24T21:15:00,0.955,273.94,0.8103,86.47,5.69,0,0,265.07,316.77
2015-04-24T21:45:00,1.696,273.77,0.7976000000000001,86.49,5.59,0,0,260.2,316.27
2015-04-24T22:15:00,2.814,273.46,0.8193,86.49,5.25,0,0,242.07,311.77
2015-04-24T22:45:00,4.384,273.24,0.8267,86.48,4.61,0,0,237.23,311.43
2015-04-24T23:15:00,5.521,273.31,0.8390000000000001,86.48,3.63,0,0,280.57,313.47
2015-04-24T23:45:00,3.099,273.29,0.8693000000000001,86.48,3.1,0,0,279.6,313.8
2015-04-25T00:15:00,3.674,273.41,0.8583,86.47,4.3,0,0,279.67,314.3
2015-04-25T00:45:00,1.077,273.34,0.848,86.47,3.37,0,0,255.87,312.5
2015-04-25T01:15:00,1.489,273.49,0.846,86.47,3.56,0,0,288.17,314.4
2015-04-25T01:45:00,1.901,273.53,0.8640000000000001,86.47,3.77,0,0,289.8,314.73
2015-04-25T02:15:00,2.254,273.4,0.8687,86.47,2.91,0,0,264.1,313.23
2015-04-25T02:45:00,2.606,273.28,0.8676999999999999,86.48,2.38,0,0,272.2,312.33
2015-04-25T03:15:00,3.991,273.22,0.866,86.48,3.28,0,0,259.83,311.77
2015-04-25T03:45:00,3.788,273.24,0.8593000000000001,86.48,3.73,0,0,266.7,312.13
2015-04-25T04:15:00,1.788,273.35,0.8406999999999999,86.48,4.16,0,0,268.9,312.63
2015-04-25T04:45:00,1.567,273.3,0.8370000000000001,86.48,3.67,0,0,268.03,312.5
2015-04-25T05:15:00,1.345,273.19,0.8423,86.49,3.59,0,0,265.63,312
2015-04-25T05:45:00,1.513,273.25,0.84,86.5,3.03,25.59,1.4477,265.33,312.6
2015-04-25T06:15:00,-3.56,273.74,0.8093,86.52,3.29,71.523,6.2753,276.93,316.43
2015-04-25T06:45:00,-8.633,273.84,0.8270000000000001,86.54,4.02,96.877,9.371,288.53,318.23
2015-04-25T07:15:00,-13.705,273.46,0.8956999999999999,86.56,3.83,214.53,23.31,252.9,316.1
2015-04-25T07:45:00,-12.636,274.79,0.7873,86.58,4.56,453.67,50.61,257.03,327
2015-04-25T08:15:00,-3.705,275.26,0.748,86.57,4.91,515.93,56.697,245.37,330.5
2015-04-25T08:45:00,-13.96,275.86,0.6925,86.57,4.48,610.4,67.17,235.43,334.9
2015-04-25T09:15:00,-9.763,275.97,0.6831999999999999,86.59,3.24,293.93,30.16,280.07,333.07
2015-04-25T09:45:00,-10.896,275.67,0.7202,86.63,2.38,255.03,27.327,303.37,328.9
2015-04-25T10:15:00,-12.029,276.41,0.6751999999999999,86.63,2.9,343.8,34.053,287.87,334.4
2015-04-25T10:45:00,-18.992,277.12,0.627,86.62,4.72,737.1,69.64,248.03,342.5
2015-04-25T11:15:00,-21.337,278.06,0.5548,86.63,4.19,938.33,87.34,271.4,354.03
2015-04-25T11:45:00,-13.991,278.09,0.5571,86.63,5.73,874.07,82.39,272.47,355.47
2015-04-25T12:15:00,-14.036,277.44,0.6143,86.64,6.44,959.33,92.1,265.47,352.43
2015-04-25T12:45:00,-14.126,275.03,0.8181,86.68,5.1,471.37,47.303,310.87,329.47
2015-04-25T13:15:00,-14.126,276.02,0.7714,86.68,4.45,936,85.567,269.9,341.73
2015-04-25T13:45:00,-14.171,277.69,0.642,86.67,4.98,889.67,83.587,243.47,349.5
2015-04-25T14:15:00,-14.215,277.41,0.5906,86.66,5.63,613.4,60,240.53,343.87
2015-04-25T14:45:00,-13.486,278.25,0.5054,86.66,6.6,706.73,72.333,228.77,348.73
2015-04-25T15:15:00,-12.081,277.63,0.5757,86.68,6.25,645.37,68.55,231.67,344.17
2015-04-25T15:45:00,-4.464,277.13,0.5861,86.72,5.85,395.3,42.367,230.67,338.1
2015-04-25T16:15:00,-3.673,276.72,0.6487,86.75,5.74,172.53,18.787,238.4,333.23
2015-04-25T16:45:00,-6.572,276.51,0.6441,86.77,4.38,189.37,36.843,244.63,332.73
2015-04-25T17:15:00,-6.972,277.09,0.6297,86.78,3.5,181.77,36.853,226.87,334.43
2015-04-25T17:45:00,-5.935,277.02,0.6355,86.79,3.85,122.63,30.58,226.27,331.13
2015-04-25T18:15:00,1.135,276.54,0.6406999999999999,86.82,4.71,62.263,11.743,226.53,326.33
2015-04-25T18:45:00,4.11,275.59,0.7315,86.84,4.53,13.432,2.3733,232.33,323.3
2015-04-25T19:15:00,5.183,275.38,0.7067,86.86,5.09,0,0,228.93,321.63
2015-04-25T19:45:00,3.748,274.45,0.7786,86.9,3.56,0,0,245.87,318.27
2015-04-25T20:15:00,2.313,274.22,0.8133,86.93,2.43,0,0,236.17,315.43
2015-04-25T20:45:00,4.66,274.17,0.7942,86.96,2.6,0,0,217.73,313.53
2015-04-25T21:15:00,4.805,274.25,0.7865000000000001,86.99,1.22,0,0,216,309.7
2015-04-25T21:45:00,5.58,274.1,0.7725,87,1.37,0,0,215.8,306.4
2015-04-25T22:15:00,2.563,274.21,0.7381,87.02,1.89,0,0,229.57,306.97
2015-04-25T22:45:00,1.767,273.57,0.7866,87.03,2.75,0,0,221.4,307.23
2015-04-25T23:15:00,1.568,273.8,0.7816,87.05,3.02,0,0,220,309.57
2015-04-25T23:45:00,3.336,273.6,0.7856000000000001,87.08,2.48,0,0,218.3,308.37
2015-04-26T00:15:00,5.104,273.91,0.7502,87.09,3.36,0,0,218.53,309.6
2015-04-26T00:45:00,4.924,273.57,0.7812,87.1,3.29,0,0,217.8,307.43
2015-04-26T01:15:00,0.082,273.44,0.8337,87.11,2.09,0,0,215.23,302.97
2015-04-26T01:45:00,0.207,273.24,0.8703,87.12,3.19,0,0,215.93,305.63
2015-04-26T02:15:00,0.516,273.01,0.893,87.13,3.37,0,0,215.97,305.67
2015-04-26T02:45:00,1.449,273.56,0.8540000000000001,87.16,3.1,0,0,216.9,307.3
2015-04-26T03:15:00,1.379,273.47,0.8477,87.18,2.07,0,0,216.9,307.97
2015-04-26T03:45:00,1.309,273.13,0.877,87.18,3.44,0,0,217.03,307.27
2015-04-26T04:15:00,4.779,273.02,0.865,87.19,3.59,0,0,217.77,306.43
2015-04-26T04:45:00,3.372,273.15,0.8247,87.2,3.59,0,0,219.07,306.43
2015-04-26T05:15:00,1.406,273.07,0.8203,87.22,2.94,8.0027,2.2303,218.57,304.8
2015-04-26T05:45:00,-3.579,272.94,0.8107,87.26,2.91,89.273,19.793,217.3,304.97
2015-04-26T06:15:00,-7.231,273.58,0.7818999999999999,87.3,2.62,189.77,31.783,220.43,310.7
2015-04-26T06:45:00,-8.328,274.37,0.7390000000000001,87.34,2.81,282.47,38.173,223.33,316.97
2015-04-26T07:15:00,-7.752,275.02,0.6943,87.37,2.65,394.2,45.623,241.57,323.53
2015-04-26T07:45:00,-13.938,275.93,0.6604000000000001,87.4,2.4,445.17,48.233,248.13,329.83
2015-04-26T08:15:00,-20.032,276.99,0.5822999999999999,87.42,1.94,498.13,52.25,268.3,337.73
2015-04-26T08:45:00,-20.215,277.89,0.42840000000000006,87.44,2.8,561.97,59.743,277.07,343.47
2015-04-26T09:15:00,-15.828,278.54,0.354,87.44,2.66,639.2,67.44,282.47,349.37
2015-04-26T09:45:00,-15.965,279.03,0.3556,87.46,2.43,517.6,50.847,309.73,352.2
2015-04-26T10:15:00,-20.681,279.4,0.3287,87.49,2.71,495,47.583,314.97,354.23
2015-04-26T10:45:00,-13.307,279.15,0.32880000000000004,87.51,2.91,540.13,51.617,314.77,354.93
2015-04-26T11:15:00,-8.853,279.19,0.3661,87.52,1.78,443.03,41.503,319.53,353.83
2015-04-26T11:45:00,-18.316,279.4,0.4228,87.52,3.23,608.4,57.553,320.13,358.07
2015-04-26T12:15:00,-18.627,279.95,0.3917,87.53,2.19,458.73,43.347,323.5,358.13
2015-04-26T12:45:00,-13.019,280.57,0.3814,87.55,2.23,451.67,41.88,324.5,360.47
2015-04-26T13:15:00,-24.152,281.66,0.418,87.57,2.91,703.87,65.463,312.73,369.9
2015-04-26T13:45:00,-22.78,282.13,0.4401,87.57,4.16,831.67,77.537,304.1,375.3
2015-04-26T14:15:00,-21.408,281.74,0.5089,87.58,4.3,697.6,67.41,295.93,370.1
2015-04-26T14:45:00,-17.08,281.53,0.5633,87.59,4.68,783.8,77.037,295.87,370.87
2015-04-26T15:15:00,-18.688,281.65,0.5756,87.58,4.03,624.53,61.437,282.17,368.7
2015-04-26T15:45:00,-4.959,280.96,0.6161,87.6,3.8,238.77,22.573,285.13,357.07
2015-04-26T16:15:00,-6.204,280.94,0.6357,87.63,2.94,222.17,21.387,305.37,356.77
2015-04-26T16:45:00,-6.596,280.7,0.6645,87.65,2.6,214.77,20.117,310.03,356
2015-04-26T17:15:00,-3.691,280.38,0.7033,87.65,3.38,150.03,14.373,301.77,353.27
2015-04-26T17:45:00,-3.027,280.13,0.7456999999999999,87.65,3.44,93.3,9.8833,294.83,349.87
2015-04-26T18:15:00,0.429,280.07,0.7628,87.67,1.76,51.007,6.3417,289.37,347.93
2015-04-26T18:45:00,3.264,279.59,0.8029000000000001,87.7,2.58,12.876,2.0417,277.97,343.47
2015-04-26T19:15:00,6.346,279.1,0.8412999999999999,87.73,2.34,0,0,294.2,341
2015-04-26T19:45:00,5.513,279.04,0.8553000000000001,87.76,2.14,0,0,309.67,340.97
2015-04-26T20:15:00,4.288,279.03,0.8603000000000001,87.77,3.2,0,0,292.37,340.27
2015-04-26T20:45:00,4.79,278.88,0.865,87.78,3.5,0,0,259.7,337.33
2015-04-26T21:15:00,4.911,278.91,0.862,87.78,2.65,0,0,285.13,337.07
2015-04-26T21:45:00,3.502,279.13,0.8556999999999999,87.79,2.2,0,0,320.27,339.97
2015-04-26T22:15:00,2.124,279.13,0.863,87.79,2.04,0,0,308.87,339.57
2015-04-26T22:45:00,2.189,279.31,0.8503000000000001,87.79,1.8,0,0,329.3,341.3
2015-04-26T23:15:00,3.275,279.71,0.8317,87.79,1.79,0,0,304.33,340.7
2015-04-26T23:45:00,4.362,279.87,0.8227,87.79,1.52,0,0,321,341.17
2015-04-27T00:15:00,4.493,279.52,0.8370000000000001,87.8,1.99,0,0,279.2,337.63
2015-04-27T00:45:00,4.489,279.28,0.8553000000000001,87.8,1.32,0,0,264.73,332.5
2015-04-27T01:15:00,5.206,279.77,0.8190000000000001,87.78,2.4,0,0,267.97,331.07
2015-04-27T01:45:00,0.115,279.91,0.7851,87.79,2.07,0,0,259,330.5
2015-04-27T02:15:00,0.004,280.18,0.7648,87.79,2.26,0,0,259.8,330.5
2015-04-27T02:45:00,0.198,279.84,0.7752,87.8,2.63,0,0,257.6,330.27
2015-04-27T03:15:00,0.378,279.36,0.8028,87.8,2.39,0,0,265.5,330.6
2015-04-27T03:45:00,1.99,279.21,0.8170000000000001,87.8,2.21,0,0,269.6,329.93
2015-04-27T04:15:00,2.749,279.23,0.8140000000000001,87.79,1.95,0,0,264.37,329.27
2015-04-27T04:45:00,1.376,279.63,0.789,87.8,1.98,0,0,263.5,330.13
2015-04-27T05:15:00,-2.143,279.87,0.7642,87.81,1.95,25.19,7.2363,260.93,330.1
2015-04-27T05:45:00,-5.661,280.06,0.7149,87.81,0.96,92.54,19.993,256.13,332.33
2015-04-27T06:15:00,-8.036,280.72,0.6507999999999999,87.83,0.23,175.83,27.873,254.7,339.33
2015-04-27T06:45:00,-8.663,281.54,0.6167,87.84,0.87,275.97,33.733,256.6,346.3
2015-04-27T07:15:00,-9.29,281.17,0.6626000000000001,87.86,2.97,382.5,43.473,256.67,351.33
2015-04-27T07:45:00,-9.554,281.99,0.6415000000000001,87.86,2.4,483.97,52.187,259.17,358.53
2015-04-27T08:15:00,-11.744,282.76,0.6204,87.86,3.28,575.73,60.523,263.03,364.93
2015-04-27T08:45:00,-12.133,283.68,0.5914,87.84,3.17,651.83,70.303,265.73,371.8
2015-04-27T09:15:00,-10.139,284.14,0.5788,87.83,2.94,744.27,80.49,267.7,377.97
2015-04-27T09:45:00,-15,284.71,0.5617,87.8,3.05,811.37,81.233,269.13,383.77
2015-04-27T10:15:00,-14.469,285.63,0.5346,87.77,3.45,868.67,83.433,272.33,391.8
2015-04-27T10:45:00,-13.164,285.97,0.5085000000000001,87.74,3.26,887.67,80.973,274.2,395.5
2015-04-27T11:15:00,-8.882,286.95,0.4719,87.72,2.83,933.67,81.533,277.5,402.3
2015-04-27T11:45:00,-10.543,287.6,0.4498,87.69,3.1,946,82.933,280.27,407.93
2015-04-27T12:15:00,-11.256,288.53,0.4215,87.65,3.16,945.33,82.533,282.8,413.2
2015-04-27T12:45:00,-10.808,289.19,0.38670000000000004,87.63,3.07,928.67,80.61,284.33,417.1
2015-04-27T13:15:00,-9.932,289.84,0.3582,87.6,3.59,897.67,79.643,286.17,419.3
2015-04-27T13:45:00,-9.395,290.46,0.3427,87.57,3.57,854.33,77.467,288.77,420.9
2015-04-27T14:15:00,-7.807,291.23,0.32299999999999995,87.54,2.97,792.93,73.233,290.93,422.87
2015-04-27T14:45:00,-8.939,291.67,0.3056,87.5,3.3,705.73,68.56,289.4,420.63
2015-04-27T15:15:00,-6.504,291.96,0.2967,87.47,3.08,646.37,65.81,294.5,422.7
2015-04-27T15:45:00,-3.197,291.7,0.3014,87.44,3.03,323.4,34.29,298.73,412.93
2015-04-27T16:15:00,-3.056,291.21,0.34979999999999994,87.41,3.87,297.37,33.03,309.77,409.73
2015-04-27T16:45:00,-3.18,290.8,0.3761,87.39,4.37,279.1,38.47,311.4,406.47
